ensemblGeneID	raw.CON1	raw.CON2	raw.CON3	raw.SCUTE1	raw.SCUTE2	raw.SCUTE3	norm.CON1	norm.CON2	norm.CON3	norm.SCUTE1	norm.SCUTE2	norm.SCUTE3	tpm.CON1	tpm.CON2	tpm.CON3	tpm.SCUTE1	tpm.SCUTE2	tpm.SCUTE3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0266431	6615	3384	7016	713	335	269	7274.87794993852	4192.01087731021	6959.49173768782	583.906494672252	248.671834704633	202.811774718077	285.485641943962	163.152808505282	268.701670866946	33.4678367506083	14.6939534133501	12.7433040803889	5825.06143928816	4.15400889775577	0.451961953973237	9.19105880757775	3.88993347398008e-20	3.16246121718364e-19
FBgn0036287	594	728	784	291	295	244	653.254346525092	901.827399137657	777.685507746187	238.312468372546	218.979675336916	183.963096770301	3.98181303772259	5.45174552694876	4.66376701171132	2.12163708451316	2.00981398740755	1.79539325612393	627.769396000467	1.86311650563205	0.202804420401219	9.18676477537397	4.04833780986232e-20	3.28852168042453e-19
FBgn0086712	3005	2401	3393	2053	1904	1803	3304.76315035	2974.29613369439	3365.67210176379	1681.29036965236	1413.34678590335	1359.36665359366	31.4491157832656	28.0715181418595	31.5118707826712	23.3688102428834	20.2521127345312	20.7126198170193	2385.89772808168	1.11513408572755	0.12143008199695	9.18334293602433	4.1791185577276e-20	3.39195345201525e-19
FBgn0032166	799	625	673	318	350	351	878.704078911698	774.233687446478	667.579523868857	260.423934510205	259.806394467528	264.635438386785	4.11024387606052	3.59178726495732	3.07229023200056	1.7792280685107	1.82990390995233	1.98199827427209	494.260184421437	1.56344633155239	0.17025942524581	9.18272999744469	4.20298186199106e-20	3.40850732025661e-19
FBgn0038292	1589	1842	2465	8982	12151	13344	1747.51036469423	2281.82152364226	2445.14639871728	7355.74773512787	9019.73571192836	10060.6703414053	22.7973353566814	29.5229393170865	31.3836519333039	140.157689985449	177.178752966112	210.146212908161	3947.46490026775	-2.02965355855025	0.221199002571252	-9.17569037363297	4.48690039272445e-20	3.63575795219197e-19
FBgn0283658	3601	3689	4895	2856	2583	2669	3960.21700645935	4569.83691678409	4855.57469441019	2338.90175145014	1917.37119117035	2012.28485770464	32.8686744239298	37.6164234540975	39.649537754153	28.3531268520878	23.9619911532106	26.7413289207611	3333.58208164468	1.09473865317787	0.119373449205298	9.17070471252903	4.69936725897791e-20	3.80478424946408e-19
FBgn0030994	2781	1383	1706	636	525	670	3058.41807691293	1713.22430358157	1692.25953598851	520.84786902041	389.709591701291	505.144569000416	72.512382014168	40.2849788879121	39.4744942051242	18.0364884592164	13.9126517859611	19.1761460875122	1264.66806896688	2.19113008505663	0.239093820230504	9.16431082553375	4.98645703884791e-20	4.0339001016326e-19
FBgn0031489	13668	9684	13272	5511	4977	3798	15031.4484988299	11996.2864467707	13165.1046668462	4513.19592165327	3694.44692932824	2863.49115382624	191.321035999364	151.433622659189	164.861972244159	83.901911334588	70.8051461629104	58.3563416317193	10033.5049967369	1.86021385200699	0.20301869664444	9.16277112774943	5.05814072846538e-20	4.08852510033604e-19
FBgn0033379	6023	4811	4505	2786	2743	2843	6623.82311299769	5959.74123248801	4468.71583213849	2281.57572813029	2036.13982864122	2143.47165622117	53.7311111151831	47.9466305523865	35.6643339594557	27.0319739379108	24.8701379979598	27.8397391624684	3893.92956046275	1.40000198472638	0.152832166005537	9.16038829597993	5.17109107588669e-20	4.17638900451029e-19
FBgn0029525	1913	1426	1428	820	787	787	2103.83091734428	1766.49158127788	1416.49860339484	671.533416032604	584.19323555984	593.356381796011	9.37403331443265	7.80622069620757	6.20963530017239	4.37027800633524	3.91945501337104	4.23312993126203	1154.32285033928	1.51553707359916	0.165589663001765	9.15236522694659	5.57004103742864e-20	4.49490421649312e-19
FBgn0037087	1815	1728	1654	737	799	1047	1996.05494771556	2140.60129905202	1640.67835435229	603.56113123906	593.100883370156	789.382632452889	54.3900705786567	57.8490869114323	43.9850269528134	24.0211707579614	24.3348795761719	34.4401487537486	1306.10364278329	1.5399565819265	0.168268268283075	9.15179432010234	5.59956199133582e-20	4.51502008308776e-19
FBgn0034724	10901	5669	8958	4039	3965	4006	11988.4269890068	7022.60923861453	8885.85048264074	3307.71154555572	2943.23529732499	3020.31215435174	178.001337518773	103.412529280562	129.805874790269	71.7322525420392	65.8020686245954	71.8031033331625	9483.32159378572	1.58937290485012	0.173755528776834	9.14717889001082	5.84396936842808e-20	4.70822745264587e-19
FBgn0262624	1129	1248	1429	5560	5881	4339	1241.62316031453	1545.98982709313	1417.49054919554	4553.32413797717	4365.48973103866	3271.37654461613	16.5321626482476	20.4155032573419	18.5692481702182	88.551150601365	87.5238344378353	69.7430155467861	5979.3747107474	-1.5356829579186	0.168021105736157	-9.13982175745275	6.25553478153155e-20	5.03567988269235e-19
FBgn0039065	598	517	764	1804	1803	1881	657.653365693611	640.446106255727	757.846591732254	1477.37351527173	1338.37408349986	1418.17452879072	7.58698915198038	7.32771550159133	8.60177348574898	24.8936455740708	23.2489548965463	26.1958453930153	987.474532656127	-1.04059291390453	0.113870141971879	-9.13841763858965	6.33727718007872e-20	5.09730747978672e-19
FBgn0062978	955	806	757	3663	4242	5660	1050.26582648394	998.451763330978	750.902971127377	2999.78890600906	3148.85350094643	4267.34068737665	10.5334948112135	9.93147910424714	7.40954189204318	43.9430019599112	47.5531408850917	68.5268689785445	1607.88986836334	-1.89603548140307	0.20751702171026	-9.13677088162124	6.43449103849032e-20	5.17126839062317e-19
FBgn0036875	83	68	68	399	690	998	91.2796477467721	84.2366251941768	67.4523144473734	326.758332923182	512.189749093126	752.439223675246	0.682098954189581	0.624292304175954	0.495911943816302	3.56636571908333	5.76312197139366	9.00274971434549	233.982962531135	-2.7138655871222	0.297251947268162	-9.12984965132598	6.85944903607721e-20	5.50510011414762e-19
FBgn0033677	1071	1237	1741	4548	4951	4676	1177.837382371	1532.36331419407	1726.9776390129	3724.5536294101	3675.14702573922	3525.45672335216	19.0687799572213	24.6044076213116	27.5079718833725	88.071943899125	89.5912904048002	91.3867605443688	2543.4993228732	-1.29963873565428	0.142350907310328	-9.1298240398359	6.86107197052684e-20	5.50510011414762e-19
FBgn0003278	3644	3204	2536	1208	1268	1356	4007.50646252093	3969.03157532562	2515.57455056675	989.283373862666	941.241451956643	1022.35229188741	21.7541447848432	21.3681011616945	13.4350491564438	7.84357891278544	7.69347114056574	8.88584390390131	2235.20771158865	1.82889064877213	0.200323572939205	9.12968265261104	6.87003814959324e-20	5.50779812172528e-19
FBgn0033653	723	581	908	364	493	384	795.122714709834	719.727635850246	900.686787032574	298.095321263254	365.955864207117	289.51569327785	11.4541700482009	10.2827964453179	12.7654915297916	6.27206286042966	7.93801065371873	6.6777767747029	618.548856758556	1.34148216277168	0.14734723771819	9.10422335393445	8.68858363574355e-20	6.96007241692937e-19
FBgn0028370	150	89	87	580	806	811	164.963218819468	110.250877092378	86.29928466061	474.987050364525	598.297011259506	611.451112625876	0.679617436165934	0.450477430793816	0.349799247046972	2.85814946816035	3.71148512574815	4.03338288960101	267.488842977119	-2.22231898853603	0.244115406982265	-9.10355891096003	8.74192376360954e-20	6.99709842610083e-19
FBgn0261276	7075	5769	7083	5110	5441	5162	7780.76515431822	7146.48662860597	7025.95210633449	4184.79970234952	4038.87597799376	3891.87502265693	39.088973639166	35.6072258616024	34.7273328075737	30.7066481619991	30.5524455034859	31.3055376741261	6107.57607715113	0.857604098706446	0.0942159309529524	9.10253807431673	8.82450567464945e-20	7.05745046998612e-19
FBgn0001114	59	28	31	653	657	438	64.8855327356573	34.6856691976022	30.7503198215967	534.769903255233	487.693717614759	330.228837645048	0.372166272030592	0.19731168672644	0.173529397371656	4.48003979181537	4.21201393377391	3.03273494114613	181.56138839931	-3.37604935102622	0.370903198645687	-9.10223843674981	8.8488912843335e-20	7.07119938485479e-19
FBgn0036515	4579	3762	4655	3218	3243	3494	5035.77719316228	4660.26741147784	4617.50770224299	2635.35918633283	2407.29182073769	2634.29122998127	84.7176977159252	77.7556703513355	76.4274819044193	64.7549885250133	60.9803452908778	70.9580620567038	3799.97322664267	0.8988441213622	0.098752219274547	9.10201439486913	8.86716814392417e-20	7.08004839046553e-19
FBgn0243516	17936	12766	22910	9775	9100	9410	19725.2019516398	15814.1876063068	22725.4782939606	8005.16968502281	6754.96625615572	7094.64237954315	95.0003281080392	75.5377643990261	107.68394644965	56.3118720853406	48.9869422107628	54.709718138853	15414.2907892073	1.41476762846425	0.155498384019077	9.09827865664946	9.17747762732171e-20	7.32186912329099e-19
FBgn0004369	1495	1567	1725	5039	5480	6009	1644.13341423403	1941.15870116581	1711.10650620175	4126.65473583938	4067.82583337729	4530.46823152761	4.4743919003626	5.23927990870436	4.58150633182917	16.402908997968	16.6691254515059	19.7410557694002	2483.37448262887	-1.26491574680303	0.139136252457795	-9.09120178572241	9.79502947188341e-20	7.80821935759465e-19
FBgn0015591	478	224	1026	34467	54859	83505	525.682790638037	277.485353580818	1017.73639151478	28226.514939507	40722.0542688403	62958.3540811638	6.97066074275731	3.64925192229353	13.2776059259611	546.680047657598	813.080163308267	1336.69977238015	14916.4700808787	-6.17836956296606	0.679728273515052	-9.08946972444755	9.95232569972853e-20	7.92718065661521e-19
FBgn0013673	603	590	716	415	452	427	663.15213965426	730.876600949475	710.233193298814	339.86142396772	335.521400855207	321.935419348026	79.1960715465778	86.5661526463155	83.4498794606873	59.2813538689827	60.3342878720707	61.5587150687676	548.19368526218	1.07706530571351	0.118512059628779	9.08823379736419	1.00660894461999e-19	8.01130309042093e-19
FBgn0026315	4157	4439	5116	2556	2358	1678	4571.68067088351	5498.91734171987	5074.79471636415	2093.21879436504	1750.35279472694	1265.12326385477	49.6612271283467	59.2423591380895	54.2368330029124	33.2110006686881	28.629954124882	22.0041563753667	2995.6727948221	1.56798980327665	0.172620346726633	9.0834587753422	1.05178196918404e-19	8.36404933261325e-19
FBgn0027080	7560	6242	7586	4570	4357	3698	8314.14622850117	7732.42668326546	7524.90084408492	3742.57037959634	3234.21845912862	2788.09644203513	90.8248263149946	83.7753637421784	80.8764319509709	59.7148946186045	53.199771822698	48.7668867382472	5921.50513315478	1.2714587874877	0.139981532336653	9.0830466438235	1.05577349408098e-19	8.38900377794826e-19
FBgn0040262	322	277	372	1337	2190	2200	354.121043065791	343.140370276279	369.00383785916	1094.92704540926	1625.64572538253	1658.68365940435	3.8082552552742	3.65981998836525	3.90426675264878	17.1982902950079	26.324111540892	28.5606576259629	641.854937561812	-2.03796398749926	0.224408928469988	-9.08147461597908	1.07113663412569e-19	8.50420191988809e-19
FBgn0029765	37	28	33	212	410	460	40.690927308802	34.6856691976022	32.73421142299	173.615956340137	304.344633519104	346.815674239091	1.51100305526172	1.27741328086043	1.19592493913948	9.41636249694212	17.0171530262724	20.6203861558099	112.784395276594	-2.93299338131009	0.323379312866138	-9.06982377850558	1.19209657987623e-19	9.45691467603182e-19
FBgn0034950	57	59	70	363	353	566	62.6860231513977	73.0876600949475	69.4362060487667	297.27637807297	262.033306420106	426.734068737665	0.380893128922546	0.440443364594947	0.415099955558253	2.63826610130426	2.3974105776756	4.15164353830441	157.988487167297	-2.26571624391116	0.249953437408043	-9.064553252022	1.25115906102618e-19	9.91745355711803e-19
FBgn0037525	1037	834	745	3308	4003	5241	1140.44571943859	1033.13743252858	738.999621519017	2709.06407345836	2971.44284872432	3951.43684497191	3.56615308335104	3.20403353990965	2.27354661289944	12.3728690405932	13.9909190856247	19.7838462983375	1679.09682265801	-1.72622970710399	0.19048106329576	-9.06247412333936	1.27524549436713e-19	1.01002320420101e-18
FBgn0261554	1449	1445	1744	7256	8733	13379	1593.54469379606	1790.02828537626	1729.95347641499	5942.25178869827	6482.54069395691	10087.0584905322	5.14772590066326	5.73488420097184	5.49819164377454	28.0367708650924	31.5318838334367	52.1730260053724	3667.25893309724	-2.13835089688947	0.236098291790796	-9.05703671411667	1.34042492062384e-19	1.06079199233589e-18
FBgn0015038	740	848	677	239	226	293	813.81854617604	1050.48026712738	671.547307071644	195.727422477796	167.760700427603	220.906505547943	8.98667342227575	11.5046356570121	7.29595711841807	3.15681281165659	2.7894276927156	3.90580182628903	386.060628252216	2.11673474606495	0.233981376342654	9.04659498611161	1.47495906939985e-19	1.16632121425029e-18
FBgn0015218	22245	19582	24135	17627	16852	16311	24464.0453509271	24257.6705081231	23940.6118998141	14435.5116151301	12509.3067416194	12297.6314402474	263.969325219679	259.589950543511	254.152695154463	227.500914255661	203.241284831451	212.45990540998	19891.4003258731	0.888826437072052	0.098256925149826	9.04594190909939	1.4838034316052e-19	1.17237169849256e-18
FBgn0000568	10199	9325	10365	7027	7155	6584	11216.3991249317	11551.5666167015	10281.518224221	5754.71379812331	5311.18500690045	4963.98782432647	26.3476930669573	26.9118542190047	23.7618732209227	19.7441593267434	18.7859893150393	18.6702515721998	8398.23142982158	1.04384729309192	0.115402086392195	9.04530694137016	1.49245278917949e-19	1.17760123062095e-18
FBgn0260945	4613	4385	4622	11054	11692	12386	5073.1688560947	5432.02355112449	4584.77349082	9052.59802539562	8679.01818318381	9338.38900244649	24.0089910214043	25.4958696206189	21.3474871078255	62.5739548476723	61.8470074271127	70.7614745301061	6667.9904034563	-0.8434118705283	0.0932433106687452	-9.04528018663551	1.49281832674097e-19	1.17760123062095e-18
FBgn0027581	573	510	655	1552	1750	1863	630.159495890366	631.774688956326	649.724499456317	1270.99983132025	1299.03197233764	1404.60348066832	3.25539836969254	3.23690141958253	3.30230501360232	9.59013953715322	10.1047831396033	11.6181697751847	862.409178783735	-1.05585115992455	0.116773367742159	-9.04188326790326	1.53995483354268e-19	1.21381042974266e-18
FBgn0030748	185	183	207	903	1210	1896	203.45463654401	226.695623684329	205.33278074421	739.505700826148	898.187820873452	1429.48373555939	1.67069735100033	1.84623475680748	1.65890977145875	8.86946645537464	11.1058257477456	18.7948875866313	458.347379830432	-2.2717842313039	0.251270559761604	-9.04118744933464	1.54979015260427e-19	1.22058392707912e-18
FBgn0034054	676	665	902	427	469	383	743.434239479734	823.784643443053	894.735112228394	349.688742251124	348.140568586487	288.761746159939	9.77102732173466	10.7380384402491	11.569815500434	6.71282145844193	6.88978712356945	6.07669794820531	623.941609419494	1.31996017333697	0.146018998837097	9.03964678465955	1.57178870177421e-19	1.23691842672048e-18
FBgn0036368	80	62	88	414	499	908	87.9803833703828	76.8039817946906	87.2912304613067	339.042480777437	370.409688112275	684.58398306325	0.332381277639547	0.287771667073629	0.324455844973855	1.87081393707692	2.10710676107338	4.14102410278083	304.77742220154	-2.46613532179654	0.273236152520543	-9.02565527675234	1.78623104609383e-19	1.4045491961645e-18
FBgn0003410	2595	2482	3089	6451	6775	6667	2853.86368557679	3074.63681958745	3064.120578352	5283.00252051992	5029.10949290714	5026.56543511309	17.3026211871104	18.4878365108654	18.2775849062036	46.7826985059839	45.9116886084419	48.7955633745104	3726.11056262278	-0.770351515995599	0.085363003264565	-9.02441908713138	1.80651268990914e-19	1.41936156907409e-18
FBgn0037608	2588	2032	2563	1469	1550	1768	2846.16540203188	2517.18856462599	2542.35708718556	1203.0275465267	1150.57117549905	1332.97850446677	53.1503169037887	46.6203003611097	46.7107194777859	32.8130856189998	32.352862619753	39.8565029774402	2009.48200932361	1.10063170942208	0.122084217672364	9.01534801472731	1.96246367580493e-19	1.54065938254686e-18
FBgn0261461	21691	16280	23165	11545	9901	7717	23854.7811960872	20167.2390906059	22978.4244731383	9454.6991318249	7349.55174749426	5818.20990891971	98.298144366038	82.4194900248323	93.1589133062348	56.904075511051	45.6020361728549	38.3874787708685	15425.841255904	1.56648009263238	0.173798043600507	9.01322051836842	2.0009239550631e-19	1.56959948557982e-18
FBgn0062928	2555	2029	3052	1594	1978	1666	2809.8734938916	2513.47224292625	3027.41858372623	1305.39544531216	1468.27728073363	1256.07589843984	53.6639703323527	47.6084147481697	56.8856585098618	36.4136239652699	42.2238288719541	38.4098169402911	2356.71181613554	1.05151928626442	0.11680562876278	9.00229978128827	2.21038035943661e-19	1.73252221315012e-18
FBgn0026372	82830	71338	93236	58535	57021	47966	91092.68943211	88371.652472091	92485.0586737545	47936.8396432543	42326.9154826654	36163.8274577223	1334.09324586366	1283.59858862985	1332.62673417617	1025.41067992081	933.410716368737	848.022491959534	70076.7910956539	1.10503896050968	0.12275730982298	9.00181799440853	2.22010381102626e-19	1.73875700068343e-18
FBgn0250908	165	82	89	841	843	691	181.459540701414	101.579459792978	88.2831762620034	688.731223028561	625.762258674645	520.977458476548	0.571950444486599	0.317539741801187	0.273773134586127	3.17069262929251	2.96989750399269	2.62922557990114	286.829315977747	-2.30580201358344	0.256198328870031	-9.00006656465418	2.25580868261473e-19	1.76531397622772e-18
FBgn0026261	1321	1079	1365	741	655	831	1452.77608040345	1336.6370380076	1354.00601795095	606.836904000195	486.209109646373	626.530054984098	28.650694375744	26.1434896080973	26.271891988482	17.479710354913	14.438200333111	19.7837539479326	975.50705426154	1.26914674926517	0.141018293483495	8.99987312223226	2.25978685126624e-19	1.76702028330118e-18
FBgn0020910	190739	157711	218950	133101	126626	106856	209766.129296043	195368.270529394	217186.533062535	109002.157569946	93994.9843024147	80563.7732315051	2404.18786546835	2220.75506968481	2449.06444395754	1824.7102323604	1622.15076863019	1478.43813514448	162850.206893782	1.13400703183505	0.126120569561958	8.99145187635678	2.43985717207954e-19	1.90630811958424e-18
FBgn0053143	187	169	195	817	1219	1848	205.65414612827	209.352789085528	193.42943113585	669.076586461753	904.868556731189	1393.29427389965	0.69570135898349	0.702389041331401	0.643787026720476	3.30587928632537	4.60918754764076	7.54672554258613	474.569841816084	-2.28662202324994	0.254401874317399	-8.98822789488212	2.5124863307442e-19	1.96149548410522e-18
FBgn0038202	87	126	93	827	802	1002	95.6786669152912	156.08551138921	92.25095946479	677.26601836459	595.327795322734	755.45501214689	0.532526012237178	0.861592473238571	0.505162247411908	5.50567755711667	4.98925121025268	6.73231827534855	306.625611122246	-2.56427139204793	0.285304172149302	-8.98785101083633	2.52111492476072e-19	1.96666972979945e-18
FBgn0035253	3432	3327	4572	11636	11767	10061	3774.35844658942	4121.40076501509	4535.17620078516	9529.22296214071	8734.69098199828	7585.46195330326	13.2693334595279	14.3702527608655	15.6868019985215	48.9315790713745	46.238848638187	42.6990607353252	5488.32400036028	-1.05602989783606	0.117502985168709	-8.98726016466592	2.53470105274142e-19	1.9756999720377e-18
FBgn0261279	2716	2327	3098	7125	7396	6844	2986.93401542449	2882.62686510073	3073.04809055827	5834.9702307711	5490.08026709095	5160.01407498335	11.5022148783425	11.0092534909358	11.642854995522	32.818616521791	31.8337676861231	31.8153756772012	3949.59266427686	-0.882159765523799	0.0982099940866436	-8.98238283922035	2.64965053314125e-19	2.06366205152499e-18
FBgn0263316	2842	1736	1731	909	727	816	3125.50311923285	2150.51149025134	1717.05818100593	744.41935996785	539.654996508264	615.220848215432	12.7947468625032	8.73106301277054	6.91561896336114	4.4509754335354	3.32645355753957	4.03248840306924	1269.70343280189	1.8806572075962	0.209412054030855	8.98065403302478	2.69161946958438e-19	2.09468945103284e-18
FBgn0000273	4619	4846	5832	14487	14698	16909	5079.76738484747	6003.09831898501	5785.02790966296	11864.0299976394	10910.3839596678	12748.4918167583	18.5008310682813	21.6838534010923	20.7294201902896	63.111052813812	59.8330232556104	74.3423941911567	8378.49319181312	-1.07451732122004	0.119675365606678	-8.97860069842212	2.74232072628205e-19	2.13245810273942e-18
FBgn0039233	2074	1710	1839	1143	1130	1113	2280.89143887717	2118.30336885356	1824.18832748117	936.052066494228	838.803502138017	839.143142235019	62.3270879285109	57.4082055110656	49.0429039018737	37.3592375280922	34.5132578929218	36.7145823548513	1459.14011393893	1.25137684166688	0.139384294120643	8.97788986601146	2.76009166257225e-19	2.14458031236542e-18
FBgn0035334	2921	2462	3114	2030	2064	2064	3212.3837478111	3049.86134158917	3088.91922336942	1662.45467627584	1532.11542337422	1556.14685136844	100.890944218259	94.9988735033762	95.4477295213623	76.2606244459147	72.4552320394514	78.2538415102105	2485.04237394832	0.977164572759594	0.108866463984369	8.97580886708965	2.812773751473e-19	2.18378777276684e-18
FBgn0050159	3900	2833	4522	2146	1949	2564	4289.04368930616	3509.4464584574	4485.57891075033	1757.45208634874	1446.75046519203	1933.12041032398	52.9875929030114	42.9997505167174	54.5213381219266	31.71195315401	26.9129219703996	38.2386849962821	3330.46266198332	1.25802051143346	0.140179691164296	8.97434215316549	2.85050040411919e-19	2.21133137111977e-18
FBgn0004569	1600	1848	3932	822	744	720	1759.60766740766	2289.25416704175	3900.3308883393	673.171302413172	552.274164239544	542.841924895969	12.0632496299938	15.5652491409166	26.3077802592492	6.7406199197435	5.7010742464744	5.95870894429438	1755.49628681172	2.16895034483614	0.241686191444805	8.9742418955345	2.85309739827516e-19	2.21160049902575e-18
FBgn0085487	12	8	3	187	333	892	13.1970575055574	9.91019119931492	2.97583740209	153.142376583045	247.187226736248	672.520829176673	0.297921445062798	0.221881086623865	0.0660949287463316	5.0494702284713	8.40241605711095	24.308643140789	123.874219406997	-5.37861429316531	0.599354773499089	-8.97400760114825	2.85917549253863e-19	2.21456547802697e-18
FBgn0263994	324	230	239	1281	1175	1056	356.32055265005	284.917996980304	237.075046366503	1049.06622675337	872.2071814267	796.168156514088	0.848339197305942	0.672763059691577	0.555326999368688	3.64802111253748	3.12681235596018	3.03503557385817	491.502213409479	-1.6303056255298	0.181729462508935	-8.97105842400011	2.93678625391126e-19	2.27288756611762e-18
FBgn0031500	744	593	866	485	510	461	818.21756534456	734.592922649218	859.025063403314	397.187447287577	378.575031938397	347.569621357002	9.46189961862924	8.42499926055999	9.77348964101114	6.70858348898663	6.59196671761089	6.43549074467707	623.913165266235	1.10387150936788	0.12306410003572	8.96989056148361	2.96809191000094e-19	2.29530884212426e-18
FBgn0027338	9585	9403	12026	7887	8183	9031	10541.149682564	11648.1909808948	11929.1401991781	6459.00494176726	6074.27350265079	6808.89642185486	74.7565228691462	81.928157711613	83.2347231707722	66.9040650728509	64.8647809835555	77.3157836138875	9376.2195512268	0.818826686364321	0.0913243066070194	8.9661418387532	3.07082454270352e-19	2.37288792690511e-18
FBgn0015371	2164	1785	2574	6407	6811	7043	2379.86937016885	2211.21141134714	2553.26849099322	5246.96902014743	5055.83243633809	5310.04955144765	8.1260974835028	7.48811954768409	8.57747929346101	26.1675573795281	25.9941176919543	29.0307197859418	3136.59968753555	-1.12754312663673	0.125764360322954	-8.9655218993782	3.0881490576147e-19	2.38440039963039e-18
FBgn0036272	3841	3404	4526	10447	12461	15876	4224.1581565705	4216.7863553085	4489.54669395312	8555.49950889344	9249.84994702817	11969.6644439561	41.2119282151067	40.8016716193624	43.0942712914025	121.914092954961	135.884822886312	186.97995962159	7125.49585805472	-1.20329189144895	0.134259531012471	-8.96243180930808	3.17595390444628e-19	2.45027087337539e-18
FBgn0042094	2097	2515	3389	8919	9535	9707	2306.18579909616	3115.51635828463	3361.70431856101	7304.15431414	7077.86848927964	7318.56467356274	29.4501247879132	39.4581278432492	42.2363754648557	136.234958074688	136.097088769169	149.640476487196	4566.98214984641	-1.30480181980018	0.145592087377601	-8.9620380015303	3.18731967566903e-19	2.45711098761968e-18
FBgn0261289	5	9	16	217	273	189	5.49877396064892	11.1489650992293	15.8711328111467	177.710672291555	202.648987684671	142.496005285192	0.155076942674209	0.311838342042615	0.440375929528522	7.32016127686332	8.60556327378867	6.43449361255054	67.6675896359596	-3.99580230909034	0.445935734759204	-8.96048914144096	3.23241281783609e-19	2.48992050051026e-18
FBgn0029885	4017	3601	4967	2633	2793	2244	4417.71499998534	4460.82481359163	4926.99479206035	2156.27742001689	2073.25502785087	1691.85733259244	100.432347356873	100.578390209046	110.202717978126	71.5988967406144	70.9711996722345	61.5842955704928	3508.39375576209	1.22142992141401	0.136386683820483	8.95563912252386	3.37773150784703e-19	2.59982169073049e-18
FBgn0264598	376	246	236	1318	1566	1590	413.507801840799	304.738379378934	234.099208964413	1079.36712479387	1162.44803924614	1198.7759174786	0.80701959619923	0.589849370072335	0.449505078476178	3.07677214724481	3.41607519910865	3.74600802802016	601.134243770264	-1.85424064082041	0.207313028042675	-8.94415878407182	3.74793395018042e-19	2.88250726105817e-18
FBgn0015338	2823	2570	2927	1825	1838	1617	3104.60777818238	3183.64892277992	2903.42535863914	1494.57132226769	1364.35472294662	1219.1324896622	53.3425569254236	54.2507631525529	49.0808457577026	37.5067565566666	35.2978202652437	33.5388614172236	2285.95784464212	1.17248629101484	0.131118820602015	8.94216623999147	3.81614952276955e-19	2.93267659572337e-18
FBgn0036702	6308	5513	6673	4331	4220	4341	6937.25322875468	6829.36051022789	6619.25432804886	3546.84295711855	3132.52281329419	3272.88443885195	43.224643678634	42.2024347418544	40.5776812466237	32.278371118688	29.389460733375	32.6516300311806	5250.7083878012	1.03452587293692	0.115706701915823	8.94093302987361	3.85898197743091e-19	2.96327608251316e-18
FBgn0004362	12676	14929	21650	60295	64600	81840	13940.4917450371	18493.6555518216	21475.6265850828	49378.1796581535	47952.8373788637	61703.0321298418	180.402428519339	237.356234955851	273.428899154041	933.308321727703	934.398421639676	1278.50112252227	28474.1424263697	-1.5606977921851	0.174564760981014	-8.94050885994592	3.87382395320732e-19	2.97235094739069e-18
FBgn0036485	4321	3089	5227	2193	2295	2811	4752.0404567928	3826.57257683547	5184.90070024148	1795.94241629207	1703.58764372279	2119.34534844801	29.3443985915446	23.4351982855897	31.5006714566883	16.1980698769169	15.840287722162	20.9544919837595	2825.45626832526	1.29272716562488	0.144650626973688	8.9368929307166	4.00265868326521e-19	3.0679699658128e-18
FBgn0052476	13198	12990	19639	6738	7192	8381	14514.5637465289	16091.6729598876	19480.8235798818	5518.03921613133	5338.65025431559	6318.83079521266	134.293636129904	147.661146889294	177.334421798401	74.5696329119189	74.3766163212134	93.6091913269396	9617.02792464129	1.54410862986462	0.172780216950045	8.93683696618501	4.00468558972206e-19	3.0679699658128e-18
FBgn0010328	4648	4216	5406	10314	10721	11005	5111.66027381924	5222.67076203896	5362.45899856618	8446.58006458571	7958.24101453246	8297.18803261131	16.0515232550271	16.265241370186	16.5673305943779	38.7401189277908	37.6291889766157	41.7172357553766	6054.61770564506	-0.65405786204175	0.0731889321171763	-8.93656790885535	4.01444439148842e-19	3.07305092865574e-18
FBgn0038042	65	66	101	466	569	859	71.484061488436	81.7590773943481	100.186525870363	381.627526672187	422.37096700578	647.640574285608	1.15827150315628	1.31386495201205	1.59714649567175	9.03164006029594	10.3050169495555	16.8021757333497	227.914341979472	-2.51601556647765	0.281747491119431	-8.93003716370672	4.25865705053479e-19	3.25745837740907e-18
FBgn0033582	80	96	133	748	927	1555	87.9803833703828	118.922294391779	131.928791492657	612.569506332181	688.115793346851	1172.38776835171	1.35843936376067	1.82108946116507	2.00414101448141	13.8145123249798	15.998137826562	28.9838456331937	359.485348718344	-2.86718734705458	0.321082394027446	-8.92975572746446	4.26950472866377e-19	3.26321632799659e-18
FBgn0031877	483	420	575	211	182	122	531.181564598686	520.285037964033	570.368835400584	172.797013149853	135.099325123114	91.9815483851503	8.43725517763335	8.19621082916605	8.91349986671416	4.00885361732559	3.23120766602027	2.33931781401369	410.55521554081	2.02204640452236	0.22648049081073	8.92812620320655	4.33285181097882e-19	3.30905986403348e-18
FBgn0036686	3505	2915	2967	1973	1800	1662	3854.64054641489	3611.02591825037	2943.10319066701	1615.77491442967	1336.14717154728	1253.0601099682	20.2923348720625	18.853515168532	15.2436128006298	12.4238092036571	10.5914624908168	10.5621021077126	2495.57303775081	1.30765902950524	0.146473677968977	8.92760424697058	4.35333830898423e-19	3.32212439743835e-18
