ensemblGeneID	raw.CON1	raw.CON2	raw.CON3	raw.DA1	raw.DA2	raw.DA3	norm.CON1	norm.CON2	norm.CON3	norm.DA1	norm.DA2	norm.DA3	tpm.CON1	tpm.CON2	tpm.CON3	tpm.DA1	tpm.DA2	tpm.DA3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0027094	17469	12728	13642	12444	11288	9836	19211.6164637152	15767.11419811	13532.1246131039	13109.4400635213	15208.1157174175	11202.5278728226	116.005045601808	94.4232138444176	80.3920759872596	83.9953870770022	97.515921182787	79.2096260226813	11272.5652170991	0.295762655942807	0.160750532535856	1.83988601018684	0.0657849743311525	0.203240024818774
FBgn0029659	317	386	416	320	238	289	348.622269105142	478.166725366945	412.649453089814	337.11192705937	320.653042234707	329.151134124211	5.83953975892968	7.9435830321805	6.80047192993136	5.99178104660803	5.70355990269532	6.45606372856473	303.049143454884	0.327091442085521	0.177785414942594	1.83981032522346	0.0657960890195686	0.203240024818774
FBgn0026192	3887	3603	4559	4590	3616	4692	4274.74687700847	4463.30236139146	4522.28090537611	4835.44920375784	4871.77059126345	5343.86547166366	27.2763770617289	28.2452995022122	28.3901770660102	32.7394537738499	33.010359890037	39.9282941834523	4278.81355157116	-0.18277248414678	0.0993850752811131	-1.83903351312865	0.065910256979383	0.203528720028387
FBgn0030974	2325	2330	2991	2436	1738	2099	2556.92989170175	2886.34318680047	2966.90988988373	2566.26454473946	2341.5755773274	2390.61671462532	11.9286216406188	13.3546651971727	13.6178982092595	12.7037280843949	11.6002345657097	13.0596143792004	2988.05378808653	0.204312737361284	0.111113262393277	1.83877903465866	0.0659476931268258	0.20358036298479
FBgn0030296	35	31	55	63	70	49	38.4914177245425	38.4019908973453	54.5570190383167	66.3689106398135	94.3097183043256	55.8076317373229	0.469237226667645	0.464297009163219	0.654355065418681	0.858522266573002	1.22087766181346	0.796656499103051	62.0576559830179	-0.710968178341924	0.386933668479962	-1.83744201205056	0.0661446695737886	0.204124319384857
FBgn0034671	470	391	496	300	327	369	516.884752300999	484.360594866517	492.005117145547	316.04243161816	440.561112650207	420.26563491984	16.5562608798075	15.3868931443566	15.5050240353536	10.7416811498845	14.9851760104171	15.7630908178215	375.766746286871	0.345597472063559	0.188146101026629	1.83685694350182	0.0662310169654099	0.204326637085064
FBgn0259704	794	691	819	726	556	555	873.205304951049	855.992764840826	812.40361077057	764.822684515946	749.088619674357	632.106849269678	11.2774271620239	10.9642102006448	10.3228542219095	10.4812419914307	10.2733956151981	9.55945470916979	631.437625172997	0.244000083278014	0.132861790024514	1.83649552842088	0.0662844028281865	0.204400701992239
FBgn0030876	173	141	221	166	120	103	190.257579038453	174.667119887925	219.220021953963	174.876812162048	161.673802807415	117.309919774373	3.74069540705077	3.40592541468089	4.24057629395968	3.64838725884831	3.37549276881179	2.70081027044723	234.332424143655	0.366568206149288	0.199618792828185	1.83634116285233	0.0663072154983533	0.204400701992239
FBgn0037135	23643	20001	26064	21340	16295	19709	26001.5025503245	24776.7167721872	25854.0753493579	22481.1516357718	21953.9551395569	22447.1962022632	177.94185573211	168.165545490992	174.077629640094	163.251262051734	159.54367466426	179.883252363034	21683.5254576798	0.196330238412235	0.106917830692078	1.83627218342714	0.0663174116037492	0.204400701992239
FBgn0037562	1255	1430	2333	946	1032	430	1380.19226412288	1771.44667687754	2314.20955302532	996.587134369263	1390.39470414377	489.740441776507	39.2101005158611	49.9114336395765	64.6837712832938	30.0422160653236	41.9453304064507	16.2919584510448	1427.67779270851	0.926311877851129	0.504625682307991	1.83564156626846	0.0664106853633129	0.204624020826333
FBgn0030362	272	267	340	352	302	453	299.133303459301	330.752631277135	337.261572236867	370.823119765307	406.879070398662	515.935860755251	3.96928901062634	4.35276134775259	4.4030041925254	5.2212330725072	5.73324437084055	8.01664455679675	620.899675544086	-0.419556526276371	0.228606489762612	-1.83527828414689	0.0664644669857627	0.20471062539598
FBgn0037182	7654	7122	7253	6830	5549	5646	8417.52317896137	8822.54771519011	7194.58289245293	7195.23269317344	7476.06609815289	6430.40589365153	60.5618310591804	62.9538487257084	50.9277607654582	54.9310426196128	57.1182584112757	54.1753869246299	7046.44379478081	0.211499014740733	0.115247617416635	1.83517038774117	0.0664804472747958	0.20471062539598
FBgn0039969	8266	7064	8094	9824	7956	8659	9090.5731117448	8750.69882899507	8028.80931083882	10349.3361607227	10718.9731261316	9862.00577986692	249.818204996443	238.50042125279	217.079217213445	301.789159433453	312.804613413446	317.356231709148	9344.49961966446	-0.257748249365945	0.140466876366396	-1.83493970986889	0.066514623060794	0.204751716274521
FBgn0083975	101	91	75	76	50	63	111.075234005108	112.728424892207	74.39593505225	80.0640826766004	67.3640845030897	71.752669376558	0.344214674038932	0.346464846678988	0.226827462500425	0.263274137169256	0.221680607914918	0.260374929102054	222.632483979489	0.434555481537057	0.236909260899355	1.83426971105898	0.0666139679381329	0.204993328385695
FBgn0038223	238	204	295	261	228	435	261.741640526889	252.70987558253	292.624011205517	274.956915507799	307.180225334089	495.435098076234	0.990769018842997	0.948714209848295	1.08979256577342	1.10439025839196	1.2347527451713	2.19601512094081	393.795909665599	-0.416507354659518	0.227107165688055	-1.83396835321178	0.0666586919602145	0.205066755329248
FBgn0010425	1526	2685	5336	616	1404	1807	1678.22581279005	3326.10792127007	5293.02279251742	648.940459589288	1891.58349284676	2058.04878672128	39.1181027376623	76.8913200256644	121.38511510056	16.0505737162676	46.8209315045499	56.1735680449056	2899.05333165542	1.16314949475359	0.634321441514658	1.8336909627021	0.0666998808824893	0.205129264453688
FBgn0041182	6075	4865	6624	8121	7033	6897	6681.01036218844	6026.63502308338	6570.64898381472	8555.26862390358	9475.4321262046	7855.20889984319	28.1540145827764	25.1875932222368	27.2421096688779	38.2551719606478	42.4018064197424	38.7618845235617	5213.98502238689	-0.425138263848798	0.232031584865419	-1.83224307197394	0.0669152143668047	0.205727132315084
FBgn0267508	128	163	135	115	92	97	140.768613392612	201.920145686041	133.91268309405	121.149598786961	123.949915485685	110.4763322147	3.31717324782874	4.71906072953324	3.10469053240229	3.02930236569622	3.10167082191427	3.04846018582178	139.603700992382	0.418832361880555	0.228661992128465	1.83166584871372	0.0670012196934561	0.205927138326135
FBgn0263072	196	157	111	156	80	85	215.551939257438	194.487502286555	110.10598387733	164.342064441443	107.782535204944	96.8091570953561	0.42034120359245	0.376145024747435	0.211249278864775	0.340061205075671	0.223195570642126	0.221062677697702	476.678382131601	0.488351703687974	0.266747414601722	1.83076452462389	0.067135697488143	0.20627595205094
FBgn0037121	3044	2345	3080	2762	2002	1866	3347.65358724306	2904.92479529919	3055.19306614573	2909.69732043119	2697.25794350371	2125.24573105805	93.5922515783817	80.5467221730401	84.0373459160245	86.318825120099	80.0772246964189	69.5756856897141	2500.45435813564	0.267612026290948	0.146228142589856	1.83009933348844	0.0672350866019203	0.206516770690711
FBgn0052194	14	12	10	13	24	28	15.396567089817	14.8652867989724	9.91945800696667	13.6951720367869	32.3347605614831	31.8900752784702	0.177410239123658	0.169879771801655	0.112454544243808	0.16744824377386	0.395650373378297	0.430288050396168	40.5659058320074	-0.953198735705466	0.520930921441065	-1.82979872469195	0.0672800415876344	0.206590293272371
FBgn0003016	3140	3825	4519	5011	4352	4368	3453.23004728752	4738.31016717245	4482.60307334824	5278.96208279533	5863.36991514893	4974.85174344136	9.75874781180116	13.2802320512013	12.4633029718086	15.8298007606442	17.595557280883	16.4625719123526	4302.18486026157	-0.346685882754647	0.189496775592071	-1.8295080835621	0.0673235294616678	0.206659266420591
FBgn0061492	1181	1224	1473	1239	922	1020	1298.81040950528	1516.25925349518	1461.13616442619	1305.255242583	1242.19371823697	1161.70988514427	21.3126490820345	24.6762255803289	23.5893865838699	22.7271742680322	21.6455263183415	22.3222679433985	1296.89170623348	0.204846495041285	0.111985976787591	1.82921559392947	0.0673673172734675	0.206692873144752
FBgn0039959	9989	10963	11029	9310	7962	9028	10985.4506185844	13580.6782647612	10940.1702358835	9807.85012788356	10727.056816272	10282.2714147868	NA	NA	NA	NA	NA	NA	10774.9441131047	0.204278543856015	0.111679245911741	1.82915404011103	0.0673765353093687	0.206692873144752
FBgn0034636	91	53	64	105	73	90	100.07768608381	65.6550166954613	63.4845312445867	110.614851066356	98.3515633745109	102.503813395083	0.789949671430451	0.513976990796745	0.493019808497048	0.926475477391101	0.824385953247955	0.947438761079516	156.51951740177	-0.444244223947578	0.242943197703814	-1.82859297212833	0.0674606063032279	0.206886208846935
FBgn0265180	144	117	129	87	90	104	158.364690066689	144.936546289981	127.96100828987	91.6523051692663	121.255352105561	118.448851034318	1.44315786199991	1.3099266765596	1.14727471466371	0.886251940750718	1.17339315279468	1.26396571913023	173.027452011578	0.38330504503219	0.20963943480654	1.82840144262892	0.0674893250317846	0.206909724185094
FBgn0038339	40	30	39	66	33	64	43.9901916851914	37.1632169974309	38.68588622717	69.5293349559951	44.4602957720392	72.8916006365034	0.188915041375374	0.158284204691997	0.163454739436821	0.316837867080279	0.20275434922097	0.366553295888463	56.540577143798	-0.646405179132549	0.353600699857751	-1.82806532733841	0.0675397478709785	0.206974015535894
FBgn0037358	5152	4790	6230	4500	3673	4888	5665.93668905265	5933.72698058981	6179.82233834024	4740.6364742724	4948.56564759697	5567.09599861295	82.9801811262775	86.1874069855758	89.0456964468399	73.6711818455366	76.9607240777705	95.4729473281858	8699.48889030017	0.220844934459171	0.120813586265797	1.82798095218611	0.0675524104017853	0.206974015535894
FBgn0031830	9542	7420	11055	8859	6930	6302	10493.8602265024	9191.70233736459	10965.9608267017	9332.73300568425	9336.66211212823	7177.54480017569	278.49232161321	241.928758054863	286.324772637461	262.81195334853	263.121744966391	223.050304622221	9205.15346990921	0.246087809830322	0.134684461534614	1.82714328755049	0.0676782282093738	0.207294890953548
FBgn0037149	430	403	402	406	274	268	472.894560615807	499.225881665489	398.76221188006	427.710757456576	369.155183076932	305.233577665358	6.98390787023484	7.31214625652394	5.7940529979933	6.70259037735187	5.78935660531781	5.27855983132128	544.139882606677	0.312689219524132	0.171284007088356	1.82555992727816	0.067916576596951	0.207929937412365
FBgn0270927	462	432	592	604	478	543	508.08671396396	535.150324763006	587.231914012427	636.298762324561	644.000647849537	618.439674150334	4.21697516907958	4.40506775065604	4.79520456597724	5.6037997288378	5.6759251208214	6.01048484222032	574.998170108971	-0.218594493016123	0.119745980069482	-1.82548502162065	0.0679278694710657	0.207929937412365
FBgn0025809	2678	2582	3056	2506	1923	2479	2945.14333332356	3198.51420957889	3031.38636692901	2640.00777878369	2590.82268998883	2823.41059340456	37.8093021900904	40.7243446892034	38.2884515875276	35.9629869250449	35.3197048933547	42.4438943304815	2553.86680411217	0.187679343983502	0.10285290183741	1.82473552647241	0.068040949387054	0.20821123646493
FBgn0033782	72	83	153	191	100	172	79.1823450333445	102.818233692892	151.76770750659	201.213681463562	134.728169006179	195.896176710603	1.04353683277446	1.34388824698928	1.96785493917978	2.81381313391299	1.88549323598479	3.02311272620204	552.029944003227	-0.67169231633987	0.368507017891257	-1.82273955102282	0.0683428469865439	0.209069253408658
FBgn0028862	198	135	157	133	85	141	217.751448841697	167.234476488439	155.735490709377	140.112144684051	114.518943655252	160.589307652297	1.03178011117083	0.785896776786311	0.726018986683824	0.704466266742202	0.576222987965177	0.891028679566307	360.962977616534	0.376637312271552	0.206648280011121	1.82260076034159	0.0683638804003895	0.209069253408658
FBgn0052056	26993	25976	33805	22031	20351	23680	29685.6811039593	32178.3908241755	33532.7277925508	23209.1027032656	27418.5296744476	26969.8922355063	280.2918938734	301.32935102265	311.506194858169	232.530643171492	274.912717116802	298.189048927127	20686.3529740992	0.297953832544293	0.163530009945386	1.82201317448583	0.0684529866712303	0.209276642610116
FBgn0035575	176	129	191	294	147	178	193.556843414842	159.801833088953	189.461647933063	309.721582985796	198.050408439084	202.729764270275	1.91249946381137	1.56598696179317	1.8418250939225	3.24730127999982	2.07804851048301	2.34562869030898	267.684538631938	-0.39045687942429	0.214401763479869	-1.82114583894713	0.0685846908955392	0.209573754181748
FBgn0032668	68	65	90	107	79	98	74.7833258648253	80.5203034944337	89.2751220627	112.721800610477	106.435253514882	111.615263474646	1.12855370075921	1.20513708369563	1.32550750239328	1.80502696140077	1.70565071422487	1.97237732305233	106.845550775247	-0.434828685287138	0.238773544714273	-1.82109239031264	0.0685928138368789	0.209573754181748
FBgn0036341	2971	2170	3034	3248	2445	3301	3267.37148741759	2688.13936281417	3009.56355931369	3421.68605965261	3294.10373220109	3759.61208907965	40.3141897099441	32.894613997412	36.5339999661201	44.7979254812803	43.1602388532574	54.3189562332969	2535.77088865076	-0.224529341806588	0.123375014890969	-1.81989312832111	0.0687752815936524	0.210065954873838
FBgn0027508	1592	1693	2185	2060	1797	2054	1750.80962907062	2097.24421255502	2167.40157452222	2170.1580304447	2421.06519704104	2339.36480792778	6.17431243229369	7.33520530586157	7.52009529403934	8.12081015550633	9.06657603819709	9.66043285250477	2577.32018849809	-0.203889575663626	0.112049654585723	-1.81963591425123	0.0688144686262955	0.210120351701727
FBgn0051140	628	489	515	648	491	875	690.646009457505	605.760437058124	510.852087358784	682.651652295225	661.515309820341	996.564852452195	1.95004049969617	1.69629985067723	1.41911496773872	2.04524619021969	1.98342221041886	3.2949031150356	2138.55535071618	-0.374029420021118	0.205599481818899	-1.81921382637812	0.068878814239293	0.210168299078049
FBgn0035141	565	543	768	592	447	351	621.361457553328	672.6542276535	761.81437493504	623.657065059835	602.234915457622	399.764872240823	16.7426942092191	17.9757286806236	20.1959590633916	17.8313901829244	17.2319375972183	12.6134712719819	576.344401869349	0.339460545029204	0.186605811096135	1.81913169281915	0.0688913409168351	0.210168299078049
FBgn0036688	148	101	150	177	143	204	162.763709235208	125.116163891351	148.7918701045	186.465034654714	192.661281678837	232.341977028855	1.12864887712022	0.860455251563705	1.01511386981373	1.37200913783973	1.41867484613215	1.8865916777969	173.985894949203	-0.484538025627096	0.266359619686894	-1.81911216946725	0.0688943188146785	0.210168299078049
FBgn0013972	48	52	76	71	66	120	52.7882300222296	64.416242795547	75.3878808529467	74.7967088162978	88.9205915440784	136.671751193444	0.433846522376921	0.525058875547256	0.609585797097999	0.652288663879422	0.776047870212804	1.3153058076499	117.830309967692	-0.639812205616125	0.35201129868083	-1.81758996945222	0.0691268258560026	0.210812153688691
FBgn0004903	3053	2767	3767	3487	3014	3653	3357.55138037223	3427.68738106305	3736.65983122435	3673.46653017508	4060.70701384625	4160.51589258042	20.9472193166895	21.2089179479127	22.9362049097526	24.3185749440686	26.9024923194549	30.3948396203437	4403.9777351719	-0.176514736964663	0.0971929795655254	-1.81612640906497	0.0693509834569842	0.211430153969819
FBgn0030183	5374	6281	5725	7264	6453	7001	5910.08225290546	7780.73886536212	5678.88970898842	7652.44074424771	8694.00874596876	7973.6577508775	37.3905215234011	48.8205234245182	35.348070774073	51.3719788654325	58.4083877254965	59.0710304347237	7225.31837226982	-0.328428341213697	0.180856725964883	-1.81595867923357	0.069376710891861	0.211443005071659
FBgn0052365	317	300	288	267	218	207	348.622269105142	371.632169974309	285.68039060064	281.277764140162	293.707408433471	235.758770808691	2.44637955080297	2.58639949995447	1.97234747109836	2.09441353606526	2.18862200708305	1.93724937534768	298.400454035684	0.310207914206002	0.170860315620943	1.81556444560364	0.0694372117373146	0.211561796083715
FBgn0010313	2385	3047	2640	3359	2549	3474	2622.91517922954	3774.54407303907	2618.7369138392	3538.62175935133	3434.22102796751	3956.6471970502	5.45992977574135	7.7925734613471	5.36326140126247	7.81619303400299	7.59133578170328	9.64448620308452	3241.20456608141	-0.278175879854495	0.153258315938981	-1.81507853684918	0.0695118410580952	0.211723546873262
FBgn0036505	4404	3674	4602	3952	3229	3180	4843.32010453957	4551.25530828538	4564.93457480606	4163.33229918322	4350.37257720953	3621.80140662626	64.5775017089636	60.184250792855	59.8834630856098	58.9030067498818	61.5958803818365	56.5472719414254	3999.17775843472	0.202199671822062	0.111422913968954	1.81470457574285	0.06956932150168	0.211832980495667
FBgn0019982	1501	1496	1887	1543	1100	1343	1650.73194298681	1853.20575427189	1871.80172591461	1625.5115732894	1482.00985906797	1529.58468210663	30.7669666270589	34.2566869568921	34.3243445332334	32.1481890321779	29.332316738615	33.3834033159293	1620.40977720116	0.212837769502127	0.117323651343366	1.81410795747588	0.0696611067068818	0.212046769223271
FBgn0005777	2999	2824	3476	2854	2268	2751	3298.16462159722	3498.29749335817	3448.00360322161	3006.61699946076	3055.63487306015	3133.1998961097	25.4318027294418	26.7531638926019	26.1581371436385	24.6003478584686	25.0203524580527	28.2905818244082	2953.21638247394	0.155820062142962	0.0859048154874429	1.81386877160267	0.0696979315507066	0.212074949926715
FBgn0264493	5395	5839	6397	5142	4197	5173	5933.17710354019	7233.20080159998	6345.47728705658	5416.96727793526	5654.54125318935	5891.69140769738	27.5996687919677	33.3703432535109	29.0412386892741	26.7381338314615	27.9319388881378	32.0926447137899	6384.877852653	0.201825770806285	0.111274329902612	1.81376756870091	0.0697135174700598	0.212074949926715
FBgn0025629	2175	1871	2406	2009	1623	1657	2391.96667288228	2317.74596673978	2386.62159647618	2116.43081706961	2186.63818297029	1887.20909772947	50.1370644240637	48.1818205178462	49.2177354890099	47.0723821155337	48.6707292123603	46.3204486871743	2021.01650941881	0.197434417465357	0.10890164680362	1.81296080693239	0.0698378664900274	0.212343232856159
FBgn0052036	24	6	13	24	15	35	26.3941150111148	7.43264339948619	12.8952954090567	25.2833945294528	20.2092253509269	39.8625940980878	0.720221941943069	0.201148192422411	0.346198213992891	0.73207056863529	0.585593244800917	1.27371938754437	53.7175162033837	-0.866265831618271	0.47783033327688	-1.81291511084607	0.0698449152328784	0.212343232856159
FBgn0266690	201	111	154	139	97	63	221.050713218087	137.503902890494	152.759653307287	146.432993316414	130.686323935994	71.752669376558	4.42710958956025	2.73122180735875	3.01003330092593	3.11189987101348	2.77936537092432	1.68273362565644	163.0877602233	0.552339980752097	0.304704080001498	1.81270950080282	0.0698766383545163	0.212373988369369
FBgn0262515	9575	8191	10878	8203	7425	7603	10530.1521346427	10146.7970141986	10790.3864199783	8641.65355521255	10003.5665487088	8659.29436936462	105.830144842432	101.138686968793	106.695481231433	92.1573373599856	106.76201414499	101.907513899538	9076.90986156136	0.204896388086283	0.113055956431477	1.8123449179829	0.0699329181139836	0.212479336056366
FBgn0035065	630	643	659	854	704	673	692.845519041764	796.531617644937	653.692282659104	899.667455339694	948.486309803503	766.500737943231	7.56446423080584	8.62498551531938	7.02181532045983	10.4227445523116	10.9966391962735	9.79948600133036	697.191163271196	-0.287395835985531	0.158642912234457	-1.81158951217934	0.0700496466694269	0.212717398634918
FBgn0042112	969	898	1106	1023	647	590	1065.66239357376	1112.4189621231	1097.09205557051	1077.70469181792	871.691253469981	671.969443367766	41.6504712774132	43.120347962251	42.1869019884043	44.6949417445418	36.1784633043517	30.7537983840511	920.26166293656	0.320713422066061	0.177037369194681	1.81155777181362	0.0700545548256414	0.212717398634918
FBgn0052380	1779	1304	2127	1306	1051	1585	1956.46377519889	1615.36116548833	2109.86871808181	1375.83805231105	1415.99305625495	1805.2060470134	14.6086430241566	11.9624820036952	15.49986026258	10.9009338625711	11.2275846314835	15.7838812101648	1969.65462595282	0.305916241907089	0.168885166406873	1.81138609396923	0.0700811070385018	0.212732304225273
FBgn0051122	2408	2432	2821	2772	2364	3311	2648.20953944852	3012.69812459173	2798.2791037653	2920.2320681518	3184.97391530608	3771.00140167911	14.8979203652349	16.8090246397041	15.4881168413633	17.4320711922825	19.0268253052814	24.8415651438626	3703.84186776476	-0.223558750031303	0.123452817391536	-1.81088414792735	0.0701587869034756	0.21288134635914
FBgn0050392	1128	1144	1550	1150	905	1055	1240.5234055224	1417.15734150203	1537.51599107983	1211.49598786961	1219.28992950592	1201.57247924236	21.0341417803408	23.8315066142343	25.6491962022172	21.7971712728887	21.954015633087	23.8571612191374	1169.98592700403	0.208216619023727	0.114986683603206	1.81078897572381	0.070173523471728	0.21288134635914
FBgn0030743	1033	909	1248	955	783	849	1136.04670027007	1126.04547502216	1237.94835926944	1006.06840731781	1054.92156331838	966.952639693615	22.313383655384	21.9350572251418	23.9224723220428	20.9679070080419	22.0027298187137	22.2394176028382	937.100954704646	0.209991402216451	0.115980113464786	1.81058110690854	0.070205718939073	0.212913301898226
FBgn0031571	154	174	209	185	154	409	169.362237987987	215.546658585099	207.316672345603	194.892832831198	207.481380269516	465.822885317655	0.323454067756647	0.408273246238617	0.389551200149447	0.394957371401151	0.420786995898868	1.04175552593288	614.285148093578	-0.552893363824395	0.305588058038966	-1.80927673474038	0.0704080215329994	0.213460963494093
FBgn0028704	420	340	272	657	362	368	461.897012694509	421.183125970884	269.809257789493	692.13292524377	487.715971802369	419.126703659895	0.931819994229263	0.842696963248981	0.535522845689429	1.48161273804184	1.04481884618779	0.990104790236785	413.5498824648	-0.473835878349935	0.261960369521308	-1.80880748952903	0.0704809163440135	0.213616073618658
FBgn0040575	89	73	134	138	79	194	97.8781764995508	90.4304946937486	132.920737293353	145.379518544353	106.435253514882	220.952664429401	4.75782294373425	4.3596427953127	6.35695931940639	7.49866505196964	5.49408094380974	12.5768131284406	117.960384364949	-0.557197661209714	0.308153865834085	-1.80818001325908	0.0705784882607511	0.213845857310395
FBgn0267623	75	41	81	48	33	43	82.4816094097338	50.789729896489	80.34760985643	50.5667890589055	44.4602957720392	48.9740441776507	2.99388694205931	1.82838549266012	2.86936314495566	1.94760988053441	1.71371171339675	2.08158043248808	125.239518397111	0.571675373577852	0.316191950059603	1.80800103693371	0.0706063391950554	0.213864316779106
FBgn0038248	61	46	59	75	68	72	67.0850423199169	56.9835993960608	58.5248022411034	79.0106079045399	91.615154924202	82.0030507160663	0.377726993198193	0.318211444880894	0.324210116627936	0.472058746691666	0.547780782272833	0.540668778441419	81.9724773709189	-0.464799871809358	0.257140698736154	-1.80757022942634	0.0706734151470256	0.213958461669778
FBgn0031239	92	74	88	100	74	155	101.17744087594	91.669268593663	87.2912304613067	105.347477206053	99.6988450645728	176.534345291532	0.259023845601553	0.23275199734538	0.219867458265332	0.286179498678058	0.271039964551409	0.529217535659232	418.468765000053	-0.448910879635375	0.248357102288822	-1.80752181233506	0.0706809568665956	0.213958461669778
FBgn0035232	3890	3490	4645	3693	2888	3612	4278.04614138486	4323.32091070113	4607.58824423602	3890.48233321955	3890.94952089846	4113.81971092266	28.1995928179785	28.2636626241873	29.8817011960126	27.2119173263603	27.235798825858	31.7534988495252	3894.47716009055	0.151240584842947	0.083696894801657	1.80700353581042	0.0707617279010957	0.214089039207997
FBgn0010315	1111	1016	1119	816	759	928	1221.82757405619	1258.59428231299	1109.98735097957	859.635414001394	1022.5868027569	1056.9282092293	9.63646730952938	9.84480863720133	8.61311496860216	7.19416760192511	8.56436685468032	9.76118127626339	946.983347494465	0.288938265696026	0.15990247892764	1.80696551819424	0.070767655752038	0.214089039207997
FBgn0085405	3042	2765	3388	2718	2178	2345	3345.4540776588	3425.20983326322	3360.71237276031	2863.34443046053	2934.37952095459	2670.79380457188	25.3816803839884	25.7730653073208	25.0859716514815	23.0513950022134	23.6411571191651	23.727643947655	3346.79863698422	0.258704644540142	0.143257667842448	1.80586944096187	0.0709387354705326	0.214540563366112
FBgn0004362	12676	14929	21650	12597	10063	14483	13940.4917450371	18493.6555518216	21475.6265850828	13270.6217036465	13557.6956470918	16495.1414377887	180.402428519339	237.356234955851	273.428899154041	182.227483382024	186.310492713669	249.959293337254	28474.1424263697	0.315410115468501	0.17469813466009	1.80545783206097	0.0710030684055038	0.214669073933466
FBgn0260634	6436	6147	6348	6994	6256	7653	7078.02184214729	7614.7431627736	6296.87194282244	7368.00255579136	8428.59425302658	8716.24093236188	15.405098195368	16.43695726223	13.4837818570978	17.016124816899	19.480265344339	22.2142040765307	11204.2529540297	-0.223923714680036	0.124063791379918	-1.80490787996571	0.0710890985092787	0.214828732089633
FBgn0058469	370293	288511	385573	328153	234754	204126	407231.501242114	357399.896638193	382467.518212016	345700.90687598	316279.765868766	232485.482367608	36815.7006961602	32044.9591090992	34018.9219735412	33162.7507196939	30363.3902873228	24611.4103851314	281698.801591115	0.358890945453905	0.19884908128105	1.80484085288106	0.0710995895297156	0.214828732089633
FBgn0261437	2471	2442	2984	3362	2700	2528	2717.4940913527	3025.08586359088	2959.96626927885	3541.78218366751	3637.66056316684	2879.21822514188	82.0192998404705	90.552146411838	87.8958752698122	113.429918583727	116.588782997649	101.758568830128	2987.64546941697	-0.208802309940984	0.115719470238255	-1.80438356234331	0.0711711981166454	0.214979012381225
FBgn0085736	878	869	1287	766	623	878	965.584707489951	1076.49451902558	1276.63424549661	806.961675398368	839.356492908498	999.981646232031	40.610470951399	44.9027628490899	52.8260844312501	36.0129649821027	37.4870486059824	49.2480041108786	1094.04381094829	0.32696301946702	0.181228462507134	1.80414828302232	0.0712080642856362	0.215002524693393
FBgn0005391	36	19	12	29	22	77	39.5911725166722	23.5367040983729	11.90334960836	30.5507683897554	29.6401971813595	87.6977070157932	0.473982695084439	0.279462386563768	0.140206321622788	0.388100839565547	0.376818623449039	1.22942295834883	49.479753414462	-0.985541068518609	0.546320689336346	-1.8039607281134	0.0712374636769707	0.215002524693393
FBgn0034399	6516	4407	7278	7625	5633	6913	7166.00222551768	5459.27657692261	7219.38153747034	8032.74513696156	7589.23776011809	7873.43180000231	207.231752438592	156.577030283992	205.406243120748	246.491342978541	233.0583502049	266.619794465121	5260.36287724914	-0.243480168613434	0.134973180250579	-1.8039151790112	0.0712446050388017	0.215002524693393
FBgn0036324	80	38	46	28	26	38	87.9803833703828	47.0734081967459	45.6295068320467	29.4972936176949	35.0293239416066	43.2793878779239	1.19279924512412	0.632951950507427	0.60864150456386	0.424347843043324	0.504313285431446	0.687086750209639	47.4718407892124	0.746348903671905	0.413892676188241	1.80324259550914	0.0713501235668634	0.215254869410282
FBgn0038426	511	474	643	498	358	371	561.97469877832	587.178828559409	637.821149847957	524.630436486145	482.326845042122	422.543497439731	22.1432187155492	22.9460517429158	24.72618912464	21.9349066967825	20.1814594136943	19.4959484422626	528.163408941476	0.322081049257119	0.178666014149253	1.80269902359863	0.0714354956210464	0.215446298391919
FBgn0267515	403	415	425	336	246	369	443.201181228303	514.091168464461	421.576965296084	353.967523412339	331.431295755201	420.26563491984	12.1796197209734	14.0115621205985	11.3984021887465	10.3217790685709	9.67193751881697	13.5240154175627	371.569213212726	0.316364675226801	0.175599091807916	1.80163047524679	0.0716035632056936	0.215851513975571
FBgn0053639	97	52	72	124	74	84	106.676214836589	64.416242795547	71.42009765016	130.630871735506	99.6988450645728	95.6702258354107	0.430053341088861	0.257551280066314	0.28327578546667	0.558803189137842	0.42680746241196	0.451627611970306	394.280772180217	-0.428689198174131	0.237963396759049	-1.80149217910266	0.0716253388998138	0.215851513975571
FBgn0035385	172	110	129	127	66	81	189.157824246323	136.26512899058	127.96100828987	133.791296051688	88.9205915440784	92.2534320555746	0.935472322086671	0.668351547674839	0.622613552973176	0.702090045710074	0.466977680593288	0.534242117347982	135.878081119096	0.521312096148683	0.289432178859088	1.80115458551859	0.0716785181588299	0.215851513975571
FBgn0010497	118	156	382	106	83	174	129.771065471315	193.248728386641	378.923295866127	111.668325838416	111.824380275129	198.174039230494	1.03488609691607	1.52842777374885	2.97303671385017	0.944937337098388	0.946974599527331	1.8505908133765	200.056731226057	0.736141608551191	0.40872099489354	1.80108586969684	0.071689346545543	0.215851513975571
FBgn0039226	122	117	199	66	95	117	134.170084639834	144.936546289981	197.397214338637	69.5293349559951	127.99176055587	133.254957413608	1.71110078922741	1.83320654867241	2.47682430964307	0.940906124717637	1.733361151552	1.9899961268475	109.4983180706	0.532932386220039	0.295896338006083	1.80107800526103	0.0716905859256923	0.215851513975571
